popularity,vote_count,id,genre_ids,title,vote_average,release_date
25.049,709,tt3247714,"[28, 80, 53]",Survivor,5.5,2015-05-21
20.145,182,tt3531202,"[28, 12, 18]",Pilgrimage,5.9,2017-04-23
25.735,3314,tt0429493,"[53, 28, 12, 35, 80]",The A-Team,6.3,2010-06-09
25.388,666,tt2483260,"[16, 10751]",Tinker Bell and the Pirate Fairy,6.8,2014-02-13
25.793000000000003,12501,tt3783958,"[35, 18, 10402, 10749]",La La Land,7.9,2016-11-29
30.333000000000002,2913,tt1091191,"[28, 18, 10752]",Lone Survivor,7.4,2013-12-24
26.684,9643,tt0470752,"[18, 878]",Ex Machina,7.6,2015-01-16
20.581,688,tt3387648,"[27, 9648, 53]",The Taking of Deborah Logan,6.3,2014-10-21
28.892,1975,tt2854926,"[35, 18]",Tag,6.7,2018-05-30
19.621,296,tt0383010,[35],The Three Stooges,5.2,2012-04-13
24.136,2584,tt5886046,"[28, 12, 27, 9648, 53]",Escape Room,6.4,2019-01-03
31.570999999999998,5307,tt5442430,"[27, 878, 53]",Life,6.4,2017-03-22
22.875,914,tt1285009,"[27, 53]",The Strangers: Prey at Night,5.5,2018-03-07
22.381999999999998,42,tt5804314,[18],Let There Be Light,6.3,2017-10-27
24.863000000000003,557,tt4218696,"[18, 53, 10752]",The Wall,6.2,2017-05-12
27.391,213,tt6017756,"[18, 10749, 36]",Radioactive,6.4,2019-09-06
21.609,427,tt2238032,"[28, 35, 53, 9648]",Skiptrace,5.6,2016-07-21
21.103,2118,tt3332064,"[12, 10751, 14]",Pan,6.0,2015-09-24
25.986,254,tt6127004,"[14, 878, 53]",Paradise Hills,6.2,2019-08-29
15.374,141,tt3488328,[28],Pound of Flesh,5.6,2015-05-07
24.298000000000002,1809,tt2436386,"[878, 53]",Project Almanac,6.6,2015-01-28
26.592,3038,tt2023587,[27],Mama,6.2,2013-01-17
25.538,1268,tt1415283,"[35, 14, 10751]",Nanny McPhee and the Big Bang,6.2,2010-03-26
22.337,173,tt1640571,"[28, 12, 53]",Titanic 2,4.1,2010-08-07
27.419,297,tt1552224,[28],Outcast,4.8,2014-09-26
19.587,214,tt5065822,"[36, 99]",Ronaldo,6.7,2015-11-09
19.680999999999997,3923,tt0983193,"[12, 16, 9648]",The Adventures of Tintin,6.8,2011-10-25
30.191,7163,tt5027774,"[80, 18]","Three Billboards Outside Ebbing, Missouri",8.1,2017-11-10
23.119,8919,tt1250777,"[28, 80]",Kick-Ass,7.1,2010-03-22
21.711,54,tt8861802,"[35, 10770]",How High 2,6.4,2019-04-16
30.816999999999997,2394,tt1109624,"[35, 12, 10751]",Paddington,7.1,2014-11-24
17.587,186,tt4807408,"[18, 36]",The Best of Enemies,7.4,2019-04-05
21.570999999999998,1689,tt5638642,"[27, 53]",The Ritual,6.1,2017-10-11
22.798000000000002,58,tt3462696,[28],TEKKEN: Kazuya's Revenge,4.2,2014-08-12
20.976,3147,tt7959026,"[80, 18, 53]",The Mule,6.7,2018-12-14
22.805,934,tt1458169,"[18, 53]",Kidnap,6.1,2017-06-16
23.305,247,tt7357302,"[99, 10402]",Avicii: True Stories,7.9,2017-10-26
30.541999999999998,1318,tt0780653,"[18, 36, 27]",The Wolfman,5.8,2010-02-11
23.796,937,tt2072233,"[28, 80, 53]",Sleepless,5.9,2017-01-12
24.063000000000002,1222,tt7958736,[27],Ma,5.8,2019-05-29
17.192999999999998,2302,tt5439796,"[28, 35, 80, 18]",Logan Lucky,6.7,2017-08-17
21.79,1270,tt2638144,"[28, 12, 18]",Ben-Hur,5.6,2016-08-17
21.883000000000003,1375,tt3168230,"[18, 9648]",Mr. Holmes,6.5,2015-06-19
27.373,2572,tt1424381,"[28, 878, 53]",Predators,6.1,2010-07-03
17.022000000000002,122,tt3468260,"[28, 16, 878, 10751]",JLA Adventures: Trapped in Time,6.3,2014-01-21
25.275,3379,tt3640424,"[28, 18, 10752, 10749, 53]",Allied,6.7,2016-11-17
23.767,513,tt2027128,"[28, 16]",Justice League: Doom,7.4,2012-02-28
23.971,2216,tt2548396,"[9648, 53, 27, 878]",The Cloverfield Paradox,5.6,2018-02-04
20.755,269,tt1134854,"[27, 878]",Survival of the Dead,4.8,2010-05-06
22.718000000000004,1579,tt6791096,"[35, 10749]",I Feel Pretty,6.4,2018-04-19
22.784000000000002,752,tt9419834,"[18, 53]",Secret Obsession,5.4,2019-07-18
26.545,3954,tt0944835,"[28, 9648, 53]",Salt,6.3,2010-07-21
29.002,245,tt5533228,"[12, 16, 35, 14, 10751, 10770]",Tangled: Before Ever After,6.7,2017-03-10
20.7,106,tt5241578,"[28, 53]",Hard Target 2,5.8,2016-07-14
27.793000000000003,7820,tt1232829,"[28, 35, 80]",21 Jump Street,6.9,2012-03-14
22.89,3518,tt1464540,"[28, 12, 878, 53]",I Am Number Four,6.2,2011-02-18
21.49,747,tt1270761,"[14, 27, 53]",Don't Be Afraid of the Dark,5.7,2010-11-06
20.25,109,tt7464188,"[35, 14, 27]",In Fabric,5.8,2018-12-06
25.079,5847,tt1632708,"[10749, 35]",Friends with Benefits,6.6,2011-07-21
23.377,7791,tt1219289,"[9648, 878, 53]",Limitless,7.2,2011-03-08
22.933000000000003,1099,tt2106651,"[28, 878, 53]",Spectral,6.4,2016-12-09
19.979,108,tt3513054,"[12, 18, 36]",Last Days in the Desert,5.4,2016-05-13
22.875999999999998,1753,tt3845232,"[80, 18, 9648]",Sherlock: The Abominable Bride,7.9,2016-01-01
21.524,2057,tt3045616,"[35, 12]",Mortdecai,5.5,2015-01-21
25.375999999999998,4253,tt4196776,"[28, 53]",Jason Bourne,6.2,2016-07-27
22.480999999999998,434,tt7137846,"[28, 80, 27, 53]",Breaking In,5.9,2018-05-05
27.464000000000002,194,tt2197823,"[16, 10751]",Barbie in A Mermaid Tale 2,6.8,2012-02-23
27.115,5450,tt1623205,"[14, 12, 10751]",Oz the Great and Powerful,5.9,2013-03-07
23.318,89,tt9831136,"[35, 27, 878, 53]",The Banana Splits Movie,6.3,2019-08-26
23.826999999999998,674,tt5691670,"[80, 18, 9648]",Under the Silver Lake,6.4,2018-06-21
21.645,1182,tt1881002,"[27, 18, 9648]",Maggie,5.3,2015-05-08
24.408,636,tt2515086,"[99, 10402]",One Direction: This Is Us,8.4,2013-08-30
24.631999999999998,4592,tt1649419,"[53, 18]",The Impossible,7.3,2012-09-09
18.447,563,tt1560985,"[27, 53]",The Devil Inside,4.8,2012-01-06
24.45,280,tt3793788,"[35, 18, 10749]",The Escort,6.0,2015-11-05
20.145,2751,tt1601913,"[18, 53, 28, 12]",The Grey,6.5,2011-12-11
14.985999999999999,54,tt9061402,"[27, 10770]",Down,6.7,2019-02-01
20.192,457,tt1705952,"[16, 28, 12, 10751]",Tarzan,5.8,2013-10-17
21.151999999999997,1725,tt7026672,"[18, 14, 10749]",Every Day,7.2,2018-02-22
30.095,5023,tt3263904,"[18, 36]",Sully,7.1,2016-09-07
25.699,1162,tt6802308,"[18, 36, 53]",The 15:17 to Paris,5.4,2018-02-02
21.954,290,tt2368254,"[18, 10752]",A Private War,6.9,2018-11-16
20.934,485,tt1988591,"[28, 878, 53]",Death Race: Inferno,5.7,2013-01-04
23.18,733,tt1500491,"[28, 53, 878]",Death Race 2,5.7,2010-11-12
29.836,1845,tt6306064,"[12, 53, 10749]",Adrift,6.8,2018-05-31
25.671999999999997,225,tt2085930,"[28, 16, 878]",Starship Troopers: Invasion,5.6,2012-07-21
14.665999999999999,2220,tt4178092,"[18, 9648, 53]",The Gift,6.7,2015-07-30
18.428,872,tt3401882,[35],Fist Fight,6.0,2017-02-16
24.166,122,tt1731767,"[16, 35, 9648, 10751]",Scooby-Doo! Camp Scare,7.7,2010-09-14
28.180999999999997,651,tt5619332,[35],Life of the Party,6.2,2018-05-10
20.87,2644,tt1524930,[35],Vacation,6.3,2015-07-28
30.925,600,tt5462326,"[53, 27, 35]",Mom and Dad,5.1,2017-09-09
20.177,1171,tt1971325,"[53, 878]",Automata,5.8,2014-10-09
21.906999999999996,1688,tt1536044,"[27, 53]",Paranormal Activity 2,5.8,2010-10-20
21.32,3050,tt5104604,"[12, 35, 16]",Isle of Dogs,7.9,2018-03-23
25.105,591,tt1216515,"[16, 12, 10751, 14]",Tinker Bell and the Great Fairy Rescue,6.6,2010-08-13
20.669,115,tt4086018,"[35, 10402, 10751, 16]",Charming,6.3,2018-04-20
27.17,1071,tt2990140,"[12, 35, 14, 10751]",The Christmas Chronicles,7.1,2018-11-22
28.913,951,tt1850397,[53],The Loft,6.4,2014-10-14
21.11,1488,tt5478478,"[18, 36, 37]",Hostiles,6.8,2017-12-22
20.732,35,tt10736082,"[28, 16, 878, 10752]",DC Showcase: Sgt. Rock,7.6,2019-08-06
23.997,5139,tt1981677,"[35, 10402, 10749]",Pitch Perfect,7.3,2012-09-28
22.891,5786,tt0945513,"[53, 878, 9648]",Source Code,7.3,2011-03-30
16.614,99,tt2782844,"[28, 18, 53]",Take Down,5.7,2016-05-05
23.625999999999998,757,tt9860728,"[10749, 35]",Falling Inn Love,6.6,2019-09-04
24.739,10318,tt1798709,"[18, 878, 10749]",Her,7.9,2013-12-18
30.136,117,tt1582271,"[18, 9648, 53]",The Good Doctor,5.7,2011-04-23
20.333,4253,tt1194173,"[28, 53]",The Bourne Legacy,6.1,2012-08-08
22.287,46,tt8712474,"[53, 10770]",Radio Silence,5.5,2019-04-12
22.539,4708,tt5109784,"[18, 27, 9648]",mother!,7.0,2017-09-13
26.430999999999997,4341,tt2397535,"[878, 53]",Predestination,7.4,2014-08-28
20.63,2191,tt1528854,[35],Daddy's Home,6.2,2015-12-25
20.377,179,tt2569088,"[28, 12, 80]",The Saint,5.1,2017-07-11
22.366,1288,tt0816462,"[12, 14, 28]",Conan the Barbarian,5.2,2011-08-17
17.629,133,tt5691024,"[12, 35, 80, 10751]",Show Dogs,5.8,2018-05-10
22.61,5230,tt0970179,"[12, 18, 10751]",Hugo,7.2,2011-11-22
33.625,2591,tt0790736,"[14, 28, 35, 80]",R.I.P.D.,5.7,2013-07-18
24.373,4312,tt2788710,"[28, 35]",The Interview,6.2,2014-12-25
18.608,164,tt3829170,[14],Dragonheart 3: The Sorcerer's Curse,5.3,2015-02-24
24.861,2056,tt1961175,"[28, 53]",American Assassin,6.3,2017-09-14
23.351,2090,tt1205537,"[28, 18, 53]",Jack Ryan: Shadow Recruit,6.1,2014-01-15
18.358,145,tt7829544,"[16, 10751]",Angela's Christmas,6.6,2017-12-02
21.372,84,tt4196868,"[16, 35, 9648, 10751]",Scooby-Doo! and WWE: Curse of the Speed Demon,7.4,2016-08-09
22.094,470,tt1426329,[18],Lovelace,6.1,2013-08-08
22.090999999999998,163,tt2091240,"[16, 10751]",Barbie: A Perfect Christmas,6.1,2011-07-01
23.836,1299,tt0455407,"[9648, 27, 28]",The Crazies,6.2,2010-02-26
27.698,4003,tt5580036,[18],"I, Tonya",7.5,2017-12-08
20.442999999999998,771,tt2620590,"[27, 9648, 53]",Leatherface,5.4,2017-09-14
21.285999999999998,207,tt4938374,"[12, 16, 35, 10751]",Open Season: Scared Silly,5.8,2015-12-18
19.573,2244,tt1473832,"[35, 10749]",Bridget Jones's Baby,6.4,2016-09-14
20.835,1027,tt6476140,"[18, 9648, 53]",Serenity,5.4,2019-01-24
18.078,222,tt6769280,"[35, 878, 10749]",Time Freak,6.2,2018-11-09
24.068,374,tt6262764,"[10751, 18]",Rip Tide,6.1,2017-10-03
25.555,1315,tt3850590,"[27, 35, 14]",Krampus,6.0,2015-11-26
23.699,410,tt1287468,"[28, 12, 35, 14, 9648, 10751]",Cats & Dogs: The Revenge of Kitty Galore,5.1,2010-07-28
19.648,331,tt8722346,"[80, 18, 10749]",Queen & Slim,7.2,2019-11-27
23.756,5523,tt4550098,"[18, 53]",Nocturnal Animals,7.4,2016-11-04
24.846999999999998,5408,tt2004420,[35],Neighbors,6.2,2014-05-08
21.072,365,tt8085790,"[35, 14, 10749]",Little,6.6,2019-04-04
21.28,773,tt1950235,"[35, 10749]",Let It Snow,6.1,2019-11-08
26.381999999999998,70,tt2113007,[99],Michael Jackson: The Life of an Icon,7.5,2011-06-06
19.291,498,tt2582576,"[28, 18, 10752]",Sand Castle,6.4,2017-04-21
21.04,479,tt3501112,"[28, 80, 53]",Security,6.0,2017-03-04
21.041999999999998,254,tt6684714,[28],Acts of Violence,5.8,2018-01-12
21.316999999999997,528,tt2139555,"[35, 10749]",Playing It Cool,5.9,2014-09-26
27.22,3688,tt1706593,"[18, 878, 53]",Chronicle,6.7,2012-02-01
21.023000000000003,395,tt2667380,"[28, 27, 878]",Kill Command,5.5,2016-05-13
24.524,242,tt6237612,"[28, 80, 53]",Accident Man,5.8,2018-02-06
16.762999999999998,236,tt3082898,"[28, 18]",Kickboxer: Vengeance,4.7,2016-07-14
19.180999999999997,59,tt4779496,"[16, 10751]","Monster High: Boo York, Boo York",6.9,2015-10-19
23.655,3227,tt0955308,"[28, 12, 18]",Robin Hood,6.4,2010-05-12
23.51,1592,tt3072482,"[28, 12, 878]",Hardcore Henry,6.3,2015-09-12
18.015,1818,tt5783956,"[35, 14, 10749]",When We First Met,6.6,2018-02-09
22.914,2522,tt4765284,"[35, 10402]",Pitch Perfect 3,6.6,2017-12-20
21.502,174,tt1450334,"[16, 10751]",Pixie Hollow Games,6.8,2011-12-24
20.758000000000003,106,tt5781798,[28],The Marine 5: Battleground,6.5,2017-03-16
23.505,1862,tt3922818,"[12, 18, 878, 10749]",The Space Between Us,7.1,2017-01-26
18.256,151,tt3567666,"[28, 53]",Stratton,4.9,2017-07-06
20.995,349,tt1457765,"[18, 27, 53]",The Haunting in Connecticut 2: Ghosts of Georgia,5.8,2013-02-01
20.242,736,tt0775440,"[27, 878, 53]",Cell,4.6,2016-07-06
19.484,847,tt1464174,"[80, 35, 28]","Big Mommas: Like Father, Like Son",5.6,2011-02-16
22.736,2508,tt1292566,"[35, 10749]",How to Be Single,6.2,2016-01-21
23.736,699,tt6108178,"[18, 10749]",Disobedience,6.9,2017-09-10
26.12,3450,tt2334879,"[28, 18, 53]",White House Down,6.4,2013-06-27
22.364,2307,tt0985694,"[28, 35, 53]",Machete,6.3,2010-09-01
21.464000000000002,1659,tt1320261,"[35, 12, 10751, 14]",Gulliver's Travels,5.1,2010-12-25
19.668,718,tt2309260,"[27, 53]",The Gallows,4.8,2015-07-10
22.463,178,tt2946582,"[16, 14, 10751]",Barbie Mariposa & the Fairy Princess,6.8,2013-08-26
20.998,180,tt8816194,"[35, 53, 27]",Come to Daddy,5.9,2019-09-05
18.717,749,tt1935897,"[53, 27]",Amityville: The Awakening,5.4,2017-07-20
28.109,10271,tt2278388,"[35, 18]",The Grand Budapest Hotel,8.0,2014-02-26
22.46,241,tt5669936,"[27, 878]",The Recall,4.3,2017-06-02
22.455,867,tt2870648,[99],Amy,7.6,2015-07-03
25.379,2750,tt2066051,"[18, 10402]",Rocketman,7.4,2019-05-22
19.155,1202,tt4540710,"[18, 53]",Miss Sloane,7.5,2016-11-25
21.464000000000002,2935,tt3120280,"[35, 18, 10749]",Sierra Burgess Is a Loser,6.4,2018-09-07
16.211,172,tt8155182,"[35, 14, 27, 10770]",Leprechaun Returns,6.1,2018-12-11
25.339000000000002,1625,tt1800741,"[18, 10402, 10749]",Step Up Revolution,6.9,2012-07-26
20.888,4663,tt3079380,"[28, 35, 80]",Spy,6.8,2015-05-06
21.133000000000003,4589,tt1245492,"[28, 35]",This Is the End,6.2,2013-06-12
15.629000000000001,169,tt2205401,"[18, 53]",Addicted,5.5,2014-10-10
24.375999999999998,2850,tt1563738,"[18, 10749]",One Day,7.3,2011-03-02
25.174,981,tt1297919,"[80, 28, 53]",Blitz,6.0,2011-05-20
20.33,2410,tt3748172,"[18, 27, 53]",Gerald's Game,6.4,2017-09-29
16.918,210,tt6143568,"[28, 12, 878]",The Humanity Bureau,4.9,2017-07-11
26.359,4579,tt0810819,[18],The Danish Girl,7.6,2015-01-01
26.405,767,tt2112281,"[28, 16, 35, 10751]",Tangled Ever After,7.1,2012-01-13
21.155,1597,tt1656190,"[28, 80, 53]",Safe,6.4,2012-04-16
21.502,3676,tt0963966,"[14, 12, 28]",The Sorcerer's Apprentice,6.0,2010-07-13
17.949,464,tt5563334,"[80, 18, 9648]",The Good Liar,6.7,2019-11-08
22.151,112,tt10091530,"[18, 35, 10749]",Holiday Rush,5.6,2019-11-28
18.099,1995,tt1314655,"[27, 9648, 53]",Devil,6.0,2010-01-13
26.217,77,tt4557208,"[28, 27, 53]",Armed Response,4.6,2017-08-04
21.909000000000002,2071,tt2199571,"[28, 18, 53]",Run All Night,6.4,2015-03-11
16.895,152,tt1390535,"[27, 53]",The Final,5.7,2010-01-28
15.898,369,tt4935334,"[14, 27, 878, 53]",Southbound,6.0,2015-09-17
18.844,5771,tt1570728,"[35, 18, 10749]","Crazy, Stupid, Love.",7.3,2011-07-29
19.842,1214,tt1433108,"[80, 18, 28, 53]",Faster,6.3,2010-11-23
19.403,232,tt6063050,[53],Acrimony,6.6,2018-03-30
18.651,298,tt4587656,"[12, 16, 35, 14, 10751]",The Star,5.7,2017-11-15
18.836,2745,tt1403981,"[18, 10749]",Remember Me,7.1,2010-03-12
18.64,440,tt3467412,"[18, 27, 878]",Extinction,6.0,2015-08-07
19.685,2328,tt0990407,"[28, 80, 35]",The Green Hornet,5.5,2011-01-12
20.134,2663,tt1401152,"[28, 9648, 53]",Unknown,6.6,2011-02-16
17.784000000000002,2718,tt2203939,"[35, 10749]",The Other Woman,6.4,2014-04-16
22.636,1800,tt3787590,"[35, 18, 10402, 10749]",We Are Your Friends,6.7,2015-08-26
19.13,2608,tt1596365,"[18, 27, 53]",The Woman in Black,6.1,2012-02-03
19.333,3258,tt3567288,"[27, 53, 9648]",The Visit,6.2,2015-09-10
23.381,646,tt3139072,"[16, 28, 12]",Son of Batman,7.0,2014-05-13
21.250999999999998,79,tt4296026,"[28, 14]",Avengers Grimm,4.2,2015-03-17
21.122,1736,tt1438254,"[18, 10749]",Charlie St. Cloud,7.0,2010-07-30
17.582,82,tt2737926,[27],Always Watching: A Marble Hornets Story,4.9,2015-04-07
22.371,551,tt4324274,"[28, 12, 16]",Batman vs. Robin,7.2,2015-04-14
25.121,1171,tt2869728,"[28, 35]",Ride Along 2,6.2,2016-01-14
16.364,270,tt1659343,"[28, 878, 53]",Universal Soldier: Day of Reckoning,5.5,2012-10-04
16.112000000000002,1614,tt1853739,"[27, 9648, 53]",You're Next,6.6,2011-09-10
24.408,5134,tt1815862,"[878, 28, 12]",After Earth,5.2,2013-05-30
18.206,6186,tt0790636,"[18, 36]",Dallas Buyers Club,8.0,2013-11-17
18.631,67,tt8660492,"[12, 16, 35, 80, 10751]",Scooby-Doo! and the Gourmet Ghost,7.7,2018-08-28
21.315,124,tt7312940,[878],Singularity,3.5,2017-11-24
20.551,1089,tt0480255,"[28, 12, 80, 9648, 53]",The Losers,6.2,2010-04-23
22.295,3617,tt2554274,[27],Crimson Peak,6.6,2015-10-13
16.1,357,tt2944198,[27],Backcountry,5.8,2014-03-20
17.847,499,tt3733778,"[14, 27, 9648, 53]",Pay the Ghost,5.3,2015-09-16
18.437,61,tt6781638,"[99, 10751]",Dolphin Reef,6.9,2018-03-28
17.875,59,tt2392748,"[28, 878]",Scorched Earth,5.5,2018-02-02
19.444000000000003,8360,tt2024544,"[18, 36]",12 Years a Slave,8.0,2013-10-18
26.384,844,tt5294518,[27],Eli,5.9,2019-10-18
19.85,111,tt4915672,"[28, 12, 27]",7 Guardians of the Tomb,5.1,2018-01-19
19.336,872,tt1679235,[35],Mean Girls 2,5.2,2011-01-23
22.203000000000003,4720,tt1959490,"[18, 12]",Noah,5.6,2014-03-07
24.343000000000004,156,tt4006302,"[878, 53]",Level 16,6.0,2018-02-20
20.081,920,tt2166834,"[28, 16, 9648]","Batman: The Dark Knight Returns, Part 2",8.0,2013-01-03
20.176,2657,tt1327194,"[18, 10749]",The Lucky One,7.0,2012-04-19
16.085,280,tt0859635,"[35, 80, 9648]",Super Troopers 2,5.8,2018-04-19
19.657,86,tt4587366,[28],Eliminators,5.9,2016-12-01
17.531,431,tt1966359,[35],Father Figures,5.8,2017-12-21
18.48,97,tt4461838,[99],X-Rated: The Greatest Adult Movies of All Time,5.8,2015-02-06
22.078000000000003,580,tt6257174,[18],The Miseducation of Cameron Post,6.9,2018-07-18
25.261,9160,tt1045658,"[18, 35, 10749]",Silver Linings Playbook,7.1,2012-09-08
19.509,823,tt1814614,"[35, 10751, 10749]",A Cinderella Story: Once Upon a Song,6.4,2011-09-05
24.302,9841,tt1355644,"[18, 10749, 878]",Passengers,6.9,2016-12-21
17.019000000000002,40,tt7241654,"[28, 80, 53]",Gangster Land,5.6,2017-12-01
17.808,863,tt2403021,"[28, 12, 27, 53]",The Green Inferno,5.5,2013-09-08
24.307,2289,tt2726560,"[18, 10749]",The Longest Ride,7.5,2015-04-09
18.302,496,tt1929263,[18],Heaven Is for Real,6.5,2014-04-16
28.448,4010,tt1707386,"[36, 18]",Les Misérables,7.4,2012-12-18
20.596,4812,tt1588173,"[27, 35, 10749]",Warm Bodies,6.4,2013-01-31
18.804000000000002,878,tt6119504,[35],#realityhigh,6.4,2017-07-17
25.581999999999997,391,tt3864056,[18],The Goldfinch,7.0,2019-09-12
20.993000000000002,2296,tt1634122,"[28, 12, 35, 80, 53]",Johnny English Reborn,6.2,2011-09-15
18.292,3856,tt1231583,"[35, 18]",Due Date,6.3,2010-11-04
23.302,322,tt3053228,"[28, 27]",Day of the Dead: Bloodline,4.1,2017-12-29
30.671,109,tt2702348,"[16, 35, 10751]",Madly Madagascar,6.1,2013-01-29
19.548,141,tt7014110,"[35, 10749]",Bring It On: Worldwide #Cheersmack,5.9,2017-08-29
19.544,1340,tt4680182,"[18, 14, 878]",Colossal,6.2,2016-09-09
18.756,40,tt5843780,[53],River Runs Red,5.1,2018-11-09
17.787,233,tt2617456,"[28, 12, 16]",Superman: Unbound,6.6,2013-04-23
18.215,39,tt4663548,"[35, 18]",All Saints,6.0,2017-08-25
19.680999999999997,872,tt1666186,[35],Vampires Suck,4.2,2010-08-18
21.045,105,tt4940416,"[12, 16, 35, 10751]",Duck Duck Goose,6.2,2018-03-09
16.488,1929,tt2568862,"[80, 35]",Going in Style,6.7,2017-04-06
16.785999999999998,352,tt3976144,"[18, 27]",The Monster,5.3,2016-11-11
27.03,66,tt9381998,"[18, 9648]",Agatha and the Truth of Murder,6.1,2018-12-23
19.029,1560,tt2172934,"[18, 53]",3 Days to Kill,6.1,2014-02-14
22.478,2853,tt2557490,"[35, 37]",A Million Ways to Die in the West,5.9,2014-05-22
19.227999999999998,3951,tt2024469,"[28, 53, 9648]",Non-Stop,6.8,2014-02-26
16.283,757,tt5886440,"[18, 53, 9648, 27]",Marrowbone,7.1,2017-10-27
21.033,156,tt6433880,"[27, 35, 14]",Anna and the Apocalypse,6.1,2017-09-22
25.51,1175,tt0884732,[35],The Wedding Ringer,6.5,2015-01-16
19.807000000000002,1289,tt4687108,"[18, 27, 53]",In the Tall Grass,5.5,2019-09-20
14.765999999999998,265,tt2561546,"[27, 53]",The Town that Dreaded Sundown,5.7,2014-10-16
20.763,2167,tt0472399,"[28, 53, 80]",The Mechanic,6.4,2011-01-13
21.525,345,tt7086706,"[28, 27, 878]",Deep Blue Sea 2,5.1,2018-04-17
20.76,301,tt1320304,"[27, 53]",30 Days of Night: Dark Days,4.9,2010-10-04
20.366,3113,tt2005151,"[35, 80, 18]",War Dogs,6.8,2016-08-17
16.765,957,tt6048930,[35],Naked,5.8,2017-08-11
19.149,97,tt6149154,[18],Waiting for the Barbarians,5.5,2019-09-06
30.215,680,tt1214962,"[28, 18, 53]",Seeking Justice,5.9,2011-09-02
25.643,487,tt4229236,[99],Cobain: Montage of Heck,7.6,2015-03-23
20.242,119,tt4955162,"[16, 10402, 10751]",Barbie in Rock 'N Royals,6.8,2015-08-13
20.758000000000003,777,tt4154916,"[878, 53]",Replicas,5.9,2018-10-25
29.392,1531,tt1374989,"[10749, 27, 35, 53]",Pride and Prejudice and Zombies,5.9,2016-02-04
18.991,182,tt2822672,"[12, 16, 35, 10402, 10751]",Rock Dog,6.1,2016-07-08
19.734,439,tt1305591,"[12, 16, 10751]",Mars Needs Moms,6.0,2011-03-09
22.641,2465,tt4209788,"[80, 18]",Molly's Game,7.1,2017-01-01
19.737000000000002,1056,tt3647498,"[28, 53, 18]",Blood Father,6.1,2016-08-11
24.878,4972,tt1606378,"[28, 53]",A Good Day to Die Hard,5.3,2013-02-06
19.73,780,tt2339741,"[18, 27, 53]",The Woman in Black 2: Angel of Death,5.2,2014-12-30
20.403,875,tt8075260,"[35, 10749]",Someone Great,6.5,2019-04-19
20.484,388,tt6408226,"[18, 10749]",Newness,6.0,2017-11-03
19.365,88,tt4056738,"[18, 14]",Do You Believe?,6.7,2015-03-20
26.671999999999997,1237,tt2387433,"[27, 878, 53]",Dark Skies,6.2,2013-02-21
25.621,1190,tt1068242,"[18, 10402, 10749]",Footloose,6.6,2011-10-06
18.232,614,tt7608534,"[10749, 18]",Christmas Inheritance,6.5,2017-12-15
16.222,141,tt2345613,[27],Leprechaun: Origins,4.2,2014-08-22
20.988000000000003,386,tt2160105,"[14, 53]",I Still See You,6.7,2018-09-27
19.867,1929,tt1509767,"[12, 28, 53]",The Three Musketeers,5.8,2011-08-31
19.168,1130,tt1691917,"[16, 10751, 12, 35]",Planes,5.8,2013-08-09
18.744,8806,tt3521164,"[12, 35, 10751, 16]",Moana,7.6,2016-11-23
19.937,74,tt3499458,"[35, 878]",The Walking Deceased,5.0,2015-03-20
20.79,77,tt6131450,"[28, 18, 53]",Asher,5.9,2018-12-07
18.166,432,tt2679552,"[80, 18, 53]",I.T.,5.4,2016-09-09
24.458000000000002,164,tt3625152,[28],The Man with the Iron Fists 2,5.6,2015-03-10
19.061,177,tt4651410,"[28, 80, 53]",Precious Cargo,5.1,2016-07-15
18.158,2027,tt1754656,"[12, 16, 14, 10751]",The Little Prince,7.6,2015-07-29
22.424,853,tt5177088,"[28, 80, 18, 53]",The Girl in the Spider's Web,6.1,2018-10-25
20.737,266,tt7671064,"[35, 18]",Brittany Runs a Marathon,6.7,2019-08-23
23.209,1211,tt0491175,"[80, 18, 9648, 53]",Suburbicon,5.8,2017-10-26
21.388,56,tt6054650,[18],A Question of Faith,7.7,2017-09-29
20.205,901,tt1666185,"[18, 10402]",All Eyez on Me,6.6,2017-06-12
20.197,1081,tt1893256,"[28, 53]",Hummingbird,6.1,2013-05-07
15.200999999999999,191,tt2531334,"[53, 27, 18]",Keep Watching,5.0,2017-05-04
29.163,465,tt1255919,"[12, 35, 80, 9648]",Holmes & Watson,4.4,2018-12-25
19.697,301,tt4181782,"[27, 9648, 53]",The Crucifixion,5.4,2017-04-27
19.201,320,tt4669264,"[28, 18, 53]",Beirut,6.2,2018-04-11
20.34,4247,tt3622592,"[18, 9648, 10749]",Paper Towns,6.1,2015-06-18
21.291999999999998,1908,tt1212428,"[12, 18, 36]",The Lost City of Z,6.3,2016-10-15
17.267,750,tt8637428,"[35, 18]",The Farewell,7.5,2019-07-12
18.095,787,tt7525778,[35],The Package,6.0,2018-08-10
16.429000000000002,1298,tt2193215,"[80, 18, 53]",The Counselor,5.1,2013-10-25
17.927,181,tt3210686,[18],Son of God,6.6,2014-02-28
24.877,2123,tt2404311,"[80, 35, 28]",The Family,6.3,2013-09-13
18.156,36,tt3611432,"[16, 14]",Monster High: Scaris City of Frights,6.8,2013-03-03
26.849,987,tt1823664,"[35, 18, 10751]",Annie,6.2,2014-12-19
20.704,84,tt4729560,"[12, 16, 35, 14, 27, 878, 10751]",The Little Vampire 3D,6.4,2017-10-04
